,id,first_name,last_name,State,Product,nrx1,nrx2,nrx3,nrx4,nrx5,nrx6,trx1,trx2,trx3,trx4,trx5,trx6,nrx_slope,nrx_intercept,nrx_mean,trx_slope,trx_intercept,trx_mean
827,828,Kendell,Gerholz,Virginia,Nasalclear,14,6,10,7,9,13,150,72,61,60,197,167,0.028571429,9.733333333,9.833333333,13.11428571,71.93333333,117.8333333
828,829,Meier,Bullimore,Illinois,Nasalclear,13,12,18,5,3,14,118,89,181,9,132,196,-1,14.33333333,10.83333333,9.914285714,86.13333333,120.8333333
829,830,Kiel,Fishlee,District of Columbia,Nasalclear,1,5,11,16,4,15,8,28,97,156,18,22,2.057142857,1.466666667,8.666666667,2.828571429,44.93333333,54.83333333
830,831,Elinor,Graeme,Louisiana,Nasalclear,9,9,1,14,5,18,9,15,40,102,82,192,1.314285714,4.733333333,9.333333333,33.65714286,-44.46666667,73.33333333
831,832,Aubree,Keeney,Michigan,Nasalclear,0,7,16,14,3,14,59,114,200,16,192,77,1.6,3.4,9,4,95.66666667,109.6666667
832,833,Lockwood,Salway,Florida,Nasalclear,3,0,17,19,4,13,15,85,28,119,61,20,1.828571429,2.933333333,9.333333333,1.257142857,50.26666667,54.66666667
833,834,Mill,Kilalea,California,Nasalclear,14,19,8,8,20,1,164,51,33,136,132,41,-1.771428571,17.86666667,11.66666667,-7.685714286,119.7333333,92.83333333
834,835,Madge,Denk,New York,Nova-itch,6,14,7,1,1,14,37,133,102,59,142,106,-0.142857143,7.666666667,7.166666667,9.4,63.6,96.5
835,836,Garek,Cissen,Florida,Nova-itch,14,14,11,12,7,13,89,82,118,88,87,199,-0.714285714,14.33333333,11.83333333,15.28571429,57,110.5
836,837,Trudi,O'Doherty,Illinois,Nova-itch,8,9,18,9,12,11,8,132,28,124,70,169,0.428571429,9.666666667,11.16666667,20.42857143,17,88.5
837,838,Pancho,Leask,Pennsylvania,Nova-itch,4,12,8,3,14,16,154,162,123,23,191,174,1.742857143,3.4,9.5,2.485714286,129.1333333,137.8333333
838,839,Stephana,Kestin,Virginia,Nova-itch,19,1,4,10,11,4,89,165,53,148,73,10,-1.114285714,12.06666667,8.166666667,-16.45714286,147.2666667,89.66666667
839,840,Robina,Harrold,Tennessee,Nova-itch,9,18,20,15,9,4,183,103,197,186,117,13,-1.628571429,18.2,12.5,-23.4,215.0666667,133.1666667
840,841,Lorianne,Maffione,Texas,Nova-itch,5,3,2,13,16,20,7,77,51,119,25,117,3.571428571,-2.666666667,9.833333333,13.2,19.8,66
841,842,Milton,Bryning,Arizona,Nova-itch,19,8,0,14,1,9,145,113,171,181,67,143,-1.628571429,14.2,8.5,-3.942857143,150.4666667,136.6666667
842,843,Sheffie,Persey,California,Nova-itch,13,6,16,17,1,5,173,9,105,24,192,119,-1.542857143,15.06666667,9.666666667,5.657142857,83.86666667,103.6666667
843,844,Sibley,Attree,Missouri,Nova-itch,10,8,1,20,4,1,148,87,185,125,65,156,-1.085714286,11.13333333,7.333333333,-2.457142857,136.2666667,127.6666667
844,845,Farrel,Ault,Kansas,Nova-itch,4,16,3,10,1,19,108,138,97,59,82,75,1.057142857,5.133333333,8.833333333,-10.6,130.2666667,93.16666667
845,846,Alexandra,Gantzer,Oklahoma,Nova-itch,17,19,18,9,3,4,182,59,59,150,199,83,-3.485714286,23.86666667,11.66666667,0.457142857,120.4,122
846,847,Darb,Dyde,Florida,Nova-itch,11,17,2,11,16,2,154,87,193,16,194,6,-1.114285714,13.73333333,9.833333333,-17.02857143,167.9333333,108.3333333
847,848,Becky,Gendrich,Florida,Nova-itch,20,13,8,20,9,15,28,123,89,164,62,171,-0.714285714,16.66666667,14.16666667,17.34285714,45.46666667,106.1666667
848,849,Nanete,Reedyhough,Arizona,Nova-itch,3,4,19,9,5,3,51,36,98,55,80,189,-0.2,7.866666667,7.166666667,22.25714286,6.933333333,84.83333333
849,850,Jaclin,Gjerde,Washington,Nova-itch,4,10,1,1,3,3,40,37,82,149,134,192,-0.742857143,6.266666667,3.666666667,31.94285714,-6.133333333,105.6666667
850,851,Malena,Wooddisse,North Carolina,Nova-itch,1,11,10,14,5,13,192,17,47,181,152,14,1.314285714,4.4,9,-10.02857143,135.6,100.5
851,852,Caz,Nickols,Florida,Nova-itch,14,0,6,15,9,17,106,76,87,19,12,54,1.457142857,5.066666667,10.16666667,-14.85714286,111,59
852,853,Malcolm,Rabb,Texas,Nova-itch,6,6,16,4,8,14,11,47,171,147,84,135,0.971428571,5.6,9,20.2,28.46666667,99.16666667
853,854,Arlin,Olfert,Colorado,Nova-itch,16,1,12,3,18,1,73,120,161,4,186,29,-0.942857143,11.8,8.5,-5.114285714,113.4,95.5
854,855,Yoshiko,Carnegy,Washington,Nova-itch,19,13,14,17,10,8,155,76,89,136,27,116,-1.742857143,19.6,13.5,-8.428571429,129.3333333,99.83333333
855,856,Sargent,Sepey,Nevada,Nova-itch,9,8,20,8,20,14,112,86,117,37,132,189,1.4,8.266666667,13.16666667,12.65714286,67.86666667,112.1666667
856,857,Priscilla,Bantock,Arizona,Nova-itch,6,11,10,7,4,7,107,51,108,133,89,132,-0.542857143,9.4,7.5,7.542857143,76.93333333,103.3333333
857,858,Anabel,Adam,California,Nova-itch,10,4,20,8,3,6,76,34,188,144,7,36,-1,12,8.5,-9.285714286,113.3333333,80.83333333
858,859,Jesse,Petters,California,Nova-itch,7,9,18,16,4,15,70,13,190,183,107,136,0.657142857,9.2,11.5,17.28571429,56,116.5
859,860,Montgomery,Warnock,Virginia,Nova-itch,8,9,15,7,13,3,47,99,65,52,42,101,-0.6,11.26666667,9.166666667,2.457142857,59.06666667,67.66666667
860,861,Jarad,Fayne,Florida,Nova-itch,6,3,7,18,12,17,18,184,147,178,34,20,2.657142857,1.2,10.5,-11.68571429,137.7333333,96.83333333
861,862,Josefa,Ilott,Texas,Nova-itch,2,2,10,15,1,17,153,58,119,28,170,130,2.2,0.133333333,7.833333333,3.714285714,96.66666667,109.6666667
862,863,Colly,Treslove,District of Columbia,Nova-itch,3,3,9,7,11,11,132,128,106,153,131,25,1.771428571,1.133333333,7.333333333,-13.68571429,160.4,112.5
863,864,Dael,De Ferraris,California,Nova-itch,3,18,0,5,12,2,195,159,67,105,123,181,-0.514285714,8.466666667,6.666666667,-4,152.3333333,138.3333333
864,865,Chrisse,Crux,Georgia,Nova-itch,1,1,8,18,6,7,120,194,35,150,9,33,1.571428571,1.333333333,6.833333333,-25,177.6666667,90.16666667
865,866,Mathilde,Earl,Michigan,Nova-itch,11,9,9,1,6,0,172,20,32,87,111,187,-2.057142857,13.2,6,11.51428571,61.2,101.5
866,867,Lucia,Wright,Florida,Nova-itch,12,19,15,11,20,7,167,77,23,188,189,93,-0.742857143,16.6,14,3.742857143,109.7333333,122.8333333
867,868,Jeri,Swatman,Maryland,Nova-itch,6,17,13,20,0,0,139,149,84,81,137,189,-2.114285714,16.73333333,9.333333333,6.028571429,108.7333333,129.8333333
868,869,Laney,Bertome,District of Columbia,Nova-itch,16,13,7,2,20,17,117,170,106,14,189,50,0.6,10.4,12.5,-10.57142857,144.6666667,107.6666667
869,870,Raddy,Newband,Minnesota,Nova-itch,20,17,17,1,15,17,121,110,34,58,29,197,-1.057142857,18.2,14.5,4.6,75.4,91.5
870,871,Hubert,Castri,Kansas,Nova-itch,19,8,0,1,7,17,158,138,106,37,74,26,-0.342857143,9.866666667,8.666666667,-26.31428571,181.9333333,89.83333333
871,872,Celka,Blamires,Texas,Nova-itch,19,11,14,19,2,2,26,24,177,53,22,15,-3.057142857,21.86666667,11.16666667,-5.285714286,71.33333333,52.83333333
872,873,Cleon,Adair,Missouri,Nova-itch,10,3,12,5,14,15,174,76,162,195,67,23,1.457142857,4.733333333,9.833333333,-21.4,191.0666667,116.1666667
873,874,Corenda,Lalor,South Carolina,Nova-itch,6,5,5,0,4,3,81,49,175,43,70,154,-0.657142857,6.133333333,3.833333333,8.457142857,65.73333333,95.33333333
874,875,Merle,Stovold,Oklahoma,Nova-itch,16,19,2,4,11,2,52,54,136,67,13,44,-2.628571429,18.2,9,-6.628571429,84.2,61
875,876,Dougie,Rays,California,Nova-itch,1,15,7,2,13,18,10,65,117,187,35,27,2.114285714,1.933333333,9.333333333,1.857142857,67,73.5
876,877,Redford,Lissandre,Illinois,Nova-itch,9,19,17,19,20,4,9,78,134,119,85,156,-0.571428571,16.66666667,14.66666667,21.17142857,22.73333333,96.83333333
877,878,Alikee,Huck,Texas,Nova-itch,10,8,3,7,19,16,77,155,124,184,99,91,1.914285714,3.8,10.5,-1.085714286,125.4666667,121.6666667
878,879,Alys,Sandon,Missouri,Nova-itch,1,16,19,8,10,6,34,89,45,138,167,115,-0.114285714,10.4,10,20.91428571,24.8,98
879,880,Cherish,Free,Texas,Nova-itch,14,4,14,18,19,14,127,80,93,163,40,31,1.4,8.933333333,13.83333333,-15.14285714,142,89
880,881,Tilda,MacTavish,Illinois,Nova-itch,14,8,18,20,12,5,183,12,73,168,100,102,-0.885714286,15.93333333,12.83333333,-1.314285714,110.9333333,106.3333333
881,882,Kirby,Aspole,Virginia,Nova-itch,19,14,1,5,15,19,173,53,170,104,143,26,0.2,11.46666667,12.16666667,-15.17142857,164.6,111.5
882,883,Federica,Wasling,Connecticut,Nova-itch,0,17,2,14,3,11,25,100,24,102,173,62,0.714285714,5.333333333,7.833333333,13.77142857,32.8,81
883,884,Mitzi,Gilhooly,Louisiana,Nova-itch,5,17,9,0,2,12,8,19,199,1,186,154,-0.542857143,9.4,7.5,29.51428571,-8.8,94.5
884,885,Niko,Denness,New York,Nova-itch,9,14,20,9,11,20,22,120,155,115,131,51,1,10.33333333,13.83333333,3.942857143,85.2,99
885,886,Aleda,Ferrandez,Louisiana,Nova-itch,15,2,18,14,6,16,93,16,34,186,151,109,0.371428571,10.53333333,11.83333333,18.2,34.46666667,98.16666667
886,887,Benoit,Ventris,Ohio,Nova-itch,9,16,1,7,7,17,10,136,40,29,171,145,0.542857143,7.6,9.5,21.97142857,11.6,88.5
887,888,Berny,Dymidowski,Connecticut,Nova-itch,12,15,20,17,19,18,191,19,156,75,32,28,1.114285714,12.93333333,16.83333333,-24.48571429,169.2,83.5
888,889,Jeremiah,Thomesson,Ohio,Nova-itch,4,7,0,8,7,0,26,116,103,175,80,160,-0.342857143,5.533333333,4.333333333,18.11428571,46.6,110
889,890,Nickolai,Reglar,California,Nova-itch,10,17,7,11,4,2,54,97,173,32,110,100,-2.142857143,16,8.5,3.657142857,81.53333333,94.33333333
890,891,Amaleta,Naulty,Florida,Nova-itch,20,9,16,14,14,4,179,61,24,174,98,95,-1.914285714,19.53333333,12.83333333,-4.542857143,121.0666667,105.1666667
891,892,Hermione,Quest,Iowa,Nova-itch,18,15,8,12,11,11,109,23,167,15,150,114,-1.228571429,16.8,12.5,7.257142857,70.93333333,96.33333333
892,893,Lewiss,Kellock,New York,Nova-itch,9,5,0,8,9,4,140,150,26,169,63,13,-0.142857143,6.333333333,5.833333333,-21.51428571,168.8,93.5
893,894,Shantee,Kaming,Ohio,Nova-itch,9,7,20,12,10,12,184,121,37,174,38,122,0.457142857,10.06666667,11.66666667,-12.05714286,154.8666667,112.6666667
894,895,Alfonse,Spaxman,Ohio,Nova-itch,2,8,13,17,1,11,143,78,199,115,119,156,0.8,5.866666667,8.666666667,2.971428571,124.6,135
895,896,Cody,Falla,Arizona,Nova-itch,9,18,2,13,1,15,112,129,69,106,97,141,-0.285714286,10.66666667,9.666666667,2.457142857,100.4,109
896,897,Waite,Spalding,Nevada,Nova-itch,1,11,8,14,14,14,48,95,190,160,16,22,2.285714286,2.333333333,10.33333333,-11.34285714,128.2,88.5
897,898,Jean,Figge,Texas,Nova-itch,4,19,17,7,18,10,165,56,126,15,62,33,0.485714286,10.8,12.5,-21.51428571,151.4666667,76.16666667
898,899,Amity,Swansbury,Oklahoma,Nova-itch,6,11,10,14,9,5,97,31,49,166,138,8,-0.2,9.866666667,9.166666667,-0.2,82.2,81.5
899,900,Hettie,Kelwaybamber,Oklahoma,Nova-itch,13,18,9,9,17,20,64,183,90,38,92,39,0.914285714,11.13333333,14.33333333,-12.85714286,129.3333333,84.33333333
900,901,Rosaline,Hulse,California,Nova-itch,0,17,16,5,9,15,14,111,153,109,139,125,1.142857143,6.333333333,10.33333333,17,49,108.5
901,902,Albie,Gauthorpp,Colorado,Nova-itch,17,5,0,12,9,4,94,189,89,129,90,49,-1.171428571,11.93333333,7.833333333,-13.77142857,154.8666667,106.6666667
902,903,Natalee,Whetton,Texas,Nova-itch,6,11,10,0,11,8,58,129,31,157,176,136,-1.86E-16,7.666666667,7.666666667,18.77142857,48.8,114.5
903,904,Damian,McAlindon,Iowa,Nova-itch,9,14,10,8,5,2,131,133,122,154,156,140,-1.828571429,14.4,8,4.171428571,124.7333333,139.3333333
904,905,Rozina,Woodgate,Florida,Nova-itch,6,1,6,7,16,10,108,99,140,125,37,193,1.885714286,1.066666667,7.666666667,6.4,94.6,117
905,906,Witty,Stener,Texas,Nova-itch,0,11,9,0,15,2,17,71,53,19,131,111,0.371428571,4.866666667,6.166666667,17.6,5.4,67
906,907,Gwenora,Fearenside,California,Nova-itch,19,15,6,1,15,12,76,156,121,110,148,114,-1.142857143,15.33333333,11.33333333,4.428571429,105.3333333,120.8333333
907,908,Sunny,Scotfurth,New York,Nova-itch,12,19,7,8,4,3,40,26,195,10,91,7,-2.542857143,17.73333333,8.833333333,-4.428571429,77,61.5
908,909,Betty,Seeler,Alabama,Nova-itch,2,12,11,13,4,1,128,75,18,181,196,91,-0.771428571,9.866666667,7.166666667,9.742857143,80.73333333,114.8333333
909,910,Aryn,Kimberly,Washington,Nova-itch,8,5,18,7,19,11,86,127,67,100,42,175,1.314285714,6.733333333,11.33333333,6.371428571,77.2,99.5
910,911,Brinn,Petroselli,New York,Nova-itch,1,4,11,2,13,15,14,182,143,125,80,42,2.514285714,-1.133333333,7.666666667,-5.257142857,116.0666667,97.66666667
911,912,Deena,Zumbusch,Maryland,Nova-itch,8,11,1,10,2,5,93,189,194,177,125,101,-0.942857143,9.466666667,6.166666667,-4.828571429,163.4,146.5
912,913,Oliy,Laban,Louisiana,Nova-itch,13,12,0,20,10,5,78,20,162,151,166,13,-0.742857143,12.6,10,2.914285714,88.13333333,98.33333333
913,914,Lynn,Tembridge,Michigan,Nova-itch,1,16,10,10,14,12,167,139,42,109,174,144,1.4,5.6,10.5,1.628571429,123.4666667,129.1666667
914,915,Marji,Bandey,Maryland,Nova-itch,15,6,10,19,10,6,184,43,76,137,103,135,-0.685714286,13.4,11,-0.114285714,113.4,113
915,916,Caspar,Gascar,Tennessee,Nova-itch,3,12,20,14,15,18,50,160,124,14,21,164,2.228571429,5.866666667,13.66666667,1.228571429,84.53333333,88.83333333
916,917,Reinaldos,Mantle,California,Nova-itch,3,7,20,14,18,20,106,152,165,38,51,121,3.2,2.466666667,13.66666667,-10.14285714,141,105.5
917,918,Linn,Aleksandrikin,Illinois,Nova-itch,15,12,14,5,13,14,152,58,20,188,195,68,-0.314285714,13.26666667,12.16666667,4.542857143,97.6,113.5
918,919,Viv,MacKill,Kentucky,Nova-itch,12,14,9,0,3,8,133,168,25,188,20,200,-1.771428571,13.86666667,7.666666667,1.542857143,116.9333333,122.3333333
919,920,Roana,Bampkin,California,Nova-itch,12,11,16,17,15,6,54,27,119,23,21,108,-0.485714286,14.53333333,12.83333333,4.457142857,43.06666667,58.66666667
920,921,Pamella,Cohani,Oklahoma,Nova-itch,9,0,15,15,13,4,39,50,165,18,55,62,0.4,7.933333333,9.333333333,-0.485714286,66.53333333,64.83333333
921,922,Blanca,Timberlake,Arizona,Nova-itch,8,1,9,16,12,16,36,116,156,76,172,151,2.285714286,2.333333333,10.33333333,18.94285714,51.53333333,117.8333333
922,923,Lucita,Romeuf,District of Columbia,Nova-itch,1,13,12,11,5,5,26,41,30,152,197,157,-0.142857143,8.333333333,7.833333333,35.57142857,-24,100.5
923,924,Johnny,Wallbanks,Washington,Nova-itch,11,19,13,0,19,7,121,117,184,9,70,100,-0.942857143,14.8,11.5,-12.02857143,142.2666667,100.1666667
924,925,Keelby,Boldison,Arizona,Nova-itch,10,11,14,20,5,12,79,51,108,144,181,52,-0.057142857,12.2,12,8.314285714,73.4,102.5
925,926,Elsa,Yousef,New York,Nova-itch,11,19,2,2,17,13,44,60,68,44,72,50,0.114285714,10.26666667,10.66666667,1.2,52.13333333,56.33333333
926,927,Colman,Haycox,Indiana,Nova-itch,15,17,2,13,5,9,125,84,10,134,45,143,-1.571428571,15.66666667,10.16666667,2.771428571,80.46666667,90.16666667
927,928,Millard,Paydon,District of Columbia,Nova-itch,14,17,3,8,8,5,26,31,67,37,169,106,-1.914285714,15.86666667,9.166666667,22.4,-5.733333333,72.66666667
928,929,Berny,Mewrcik,Nebraska,Nova-itch,4,6,13,9,20,0,80,108,121,187,117,194,0.514285714,6.866666667,8.666666667,18.94285714,68.2,134.5
929,930,Isiahi,Prosch,New York,Nova-itch,1,20,16,19,9,7,26,160,20,100,99,101,1.86E-16,12,12,7.771428571,57.13333333,84.33333333
930,931,Taffy,Arthur,Alabama,Nova-itch,14,1,6,16,13,20,60,121,178,168,153,159,2.171428571,4.066666667,11.66666667,16.6,81.73333333,139.8333333
931,932,Raviv,Haccleton,Iowa,Nova-itch,13,10,3,8,20,2,103,148,102,104,106,50,-0.571428571,11.33333333,9.333333333,-11.11428571,141.0666667,102.1666667
932,933,Lena,Edinburough,Florida,Nova-itch,0,6,10,1,18,7,108,134,72,56,195,179,1.771428571,0.8,7,14.91428571,71.8,124
933,934,Lily,Hinemoor,District of Columbia,Nova-itch,18,6,19,11,12,16,57,88,77,12,18,63,-1.12E-15,13.66666667,13.66666667,-7,77,52.5
934,935,Elie,Stedson,Florida,Nova-itch,20,1,0,7,5,20,145,157,49,100,194,40,0.542857143,6.933333333,8.833333333,-10.37142857,150.4666667,114.1666667
935,936,Alene,Minkin,Texas,Nova-itch,7,5,0,12,6,5,89,191,92,131,55,24,0.142857143,5.333333333,5.833333333,-19.82857143,166.4,97
936,937,Janel,Scrigmour,North Carolina,Nova-itch,3,7,15,5,5,17,123,32,133,56,43,184,1.542857143,3.266666667,8.666666667,7.457142857,69.06666667,95.16666667
937,938,Albert,Veart,West Virginia,Nova-itch,12,17,2,13,14,19,53,59,93,43,186,70,1.057142857,9.133333333,12.83333333,11.88571429,42.4,84
938,939,Jerrold,Thewles,Georgia,Nova-itch,14,8,12,4,15,20,125,128,161,26,158,29,1.228571429,7.866666667,12.16666667,-15,157,104.5
939,940,Isiahi,Ciciotti,Florida,Nova-itch,19,16,20,8,1,7,34,99,32,17,52,108,-3.342857143,23.53333333,11.83333333,6.114285714,35.6,57
940,941,Brandice,Fri,California,Nova-itch,7,15,19,20,19,9,124,145,60,72,123,95,0.657142857,12.53333333,14.83333333,-5.685714286,123.0666667,103.1666667
941,942,Dulcea,Wipfler,Ohio,Nova-itch,16,11,19,7,7,5,28,186,134,158,99,70,-2.257142857,18.73333333,10.83333333,-0.771428571,115.2,112.5
942,943,Mortie,Gapper,Ohio,Nova-itch,6,0,0,17,16,10,123,94,18,49,188,105,2.428571429,-0.333333333,8.166666667,6.371428571,73.86666667,96.16666667
943,944,Ozzy,Luebbert,District of Columbia,Nova-itch,9,8,12,1,9,12,39,18,184,148,15,110,0.2,7.8,8.5,8.857142857,54.66666667,85.66666667
944,945,Aeriel,Ledner,California,Nova-itch,16,12,19,15,2,7,64,41,62,56,135,23,-2.257142857,19.73333333,11.83333333,2.028571429,56.4,63.5
945,946,Beauregard,Gumly,Pennsylvania,Nova-itch,16,17,4,2,4,9,30,154,137,161,118,37,-2.171428571,16.26666667,8.666666667,-1.4,111.0666667,106.1666667
946,947,Esta,Plunket,Texas,Nova-itch,20,0,11,20,1,11,71,53,76,25,114,151,-0.942857143,13.8,10.5,15.2,28.46666667,81.66666667
947,948,Sibelle,Dunmuir,Missouri,Nova-itch,1,20,10,10,19,10,175,193,52,167,104,70,1.2,7.466666667,11.66666667,-19.34285714,194.5333333,126.8333333
948,949,Lesley,Matasov,North Carolina,Nova-itch,20,12,20,1,20,11,27,59,92,54,138,195,-1.142857143,18,14,29.68571429,-9.733333333,94.16666667
949,950,Sada,Buggs,Minnesota,Nova-itch,2,11,5,14,12,8,57,178,89,85,40,111,1.2,4.466666667,8.666666667,-4.228571429,108.1333333,93.33333333
950,951,Chrissie,De Bernardi,Utah,Nova-itch,9,17,15,7,5,17,38,154,154,183,131,137,-0.114285714,12.06666667,11.66666667,13,87.33333333,132.8333333
951,952,Anabal,Enriquez,Oklahoma,Nova-itch,13,11,16,15,4,15,19,41,158,85,187,21,-0.342857143,13.53333333,12.33333333,10.71428571,47.66666667,85.16666667
952,953,Gertie,Fessions,Oregon,Nova-itch,4,20,16,11,17,0,8,125,30,75,25,131,-0.971428571,14.73333333,11.33333333,10.28571429,29.66666667,65.66666667
953,954,Lishe,Teece,Arkansas,Nova-itch,13,17,3,15,0,13,77,184,18,104,81,18,-1.114285714,14.06666667,10.16666667,-14.8,132.1333333,80.33333333
954,955,Xerxes,Whybrow,Pennsylvania,Nova-itch,3,15,0,15,7,19,117,190,13,158,162,191,2.028571429,2.733333333,9.833333333,12.31428571,95.4,138.5
955,956,Nydia,Hefford,New York,Nova-itch,7,17,2,8,20,10,12,38,184,96,170,66,0.857142857,7.666666667,10.66666667,16.51428571,36.53333333,94.33333333
956,957,Kiah,Schirok,New York,Nova-itch,20,11,4,12,3,13,43,148,56,110,16,136,-1.457142857,15.6,10.5,3.514285714,72.53333333,84.83333333
957,958,Laney,Westfield,Colorado,Nova-itch,17,7,14,13,5,4,112,39,22,160,10,140,-2.057142857,17.2,10,5.457142857,61.4,80.5
958,959,Antoine,Madge,Arizona,Nova-itch,11,20,15,6,14,0,57,144,95,24,63,57,-2.342857143,19.2,11,-8.971428571,104.7333333,73.33333333
959,960,Randal,Collumbine,Florida,Nova-itch,10,2,11,3,14,0,43,188,26,43,145,175,-0.628571429,8.866666667,6.666666667,15.65714286,48.53333333,103.3333333
960,961,Cece,Pettko,Massachusetts,Nova-itch,13,12,11,8,15,4,190,123,37,79,66,130,-1.114285714,14.4,10.5,-12.25714286,147.0666667,104.1666667
961,962,Wayland,Deabill,New York,Nova-itch,5,6,9,17,3,0,32,144,125,57,182,151,-0.742857143,9.266666667,6.666666667,18.31428571,51.06666667,115.1666667
962,963,Karoly,Shanahan,Ohio,Nova-itch,14,5,17,5,2,8,179,142,117,120,50,38,-1.457142857,13.6,8.5,-27.94285714,205.4666667,107.6666667
963,964,Sancho,Aiken,Illinois,Nova-itch,12,1,2,12,7,18,45,6,86,12,152,124,1.657142857,2.866666667,8.666666667,21.68571429,-5.066666667,70.83333333
964,965,Jeno,Swayland,Virginia,Nova-itch,17,0,18,6,20,4,67,12,54,54,92,64,-0.485714286,12.53333333,10.83333333,6.428571429,34.66666667,57.16666667
965,966,Major,Lucks,Texas,Nova-itch,11,9,12,12,7,14,15,185,178,139,137,93,0.257142857,9.933333333,10.83333333,5.914285714,103.8,124.5
966,967,Prudence,Berkeley,Nevada,Nova-itch,20,5,8,6,20,4,75,47,106,17,146,32,-1.057142857,14.2,10.5,-0.2,71.2,70.5
967,968,Valle,Wavell,Wisconsin,Nova-itch,13,2,11,9,19,14,79,183,165,21,55,126,1.542857143,5.933333333,11.33333333,-8.371428571,134.1333333,104.8333333
968,969,Nealson,Spoerl,California,Nova-itch,1,4,15,20,2,16,181,151,163,47,92,162,2.114285714,2.266666667,9.666666667,-11.08571429,171.4666667,132.6666667
969,970,Karleen,Fardy,Virginia,Nova-itch,18,8,14,12,14,11,85,161,31,137,128,22,-0.542857143,14.73333333,12.83333333,-8.8,124.8,94
970,971,Mariette,Boncore,New York,Nova-itch,13,4,13,2,11,18,17,200,132,95,58,109,1,6.666666667,10.16666667,-0.085714286,102.1333333,101.8333333
971,972,Lief,Van Velden,Florida,Nova-itch,6,0,20,4,9,8,70,183,122,166,41,61,0.6,5.733333333,7.833333333,-12.2,149.8666667,107.1666667
972,973,Athene,Oiseau,Texas,Nova-itch,11,14,8,13,7,1,104,200,119,26,95,32,-1.885714286,15.6,9,-21.94285714,172.8,96
973,974,Irwinn,Roblin,Hawaii,Nova-itch,7,20,14,3,13,2,150,47,25,149,17,23,-1.628571429,15.53333333,9.833333333,-17.17142857,128.6,68.5
974,975,Ramsay,Fryett,New York,Nova-itch,10,4,19,16,20,7,63,112,173,50,70,101,0.857142857,9.666666667,12.66666667,-1.685714286,100.7333333,94.83333333
975,976,Ron,Screech,Texas,Nova-itch,8,14,1,2,16,14,169,190,199,32,194,19,1.057142857,5.466666667,9.166666667,-25.85714286,224.3333333,133.8333333
976,977,Sidonia,Sainthill,Indiana,Nova-itch,6,10,3,4,16,14,127,189,168,182,106,19,1.685714286,2.933333333,8.833333333,-22.14285714,209.3333333,131.8333333
977,978,Cris,Cowe,Missouri,Nova-itch,20,19,18,10,10,0,32,145,196,165,17,125,-3.857142857,26.33333333,12.83333333,1.428571429,108.3333333,113.3333333
978,979,Giovanna,Phripp,Alabama,Nova-itch,4,0,3,20,10,17,125,69,185,34,196,120,3.2,-2.2,9,5.857142857,101,121.5
979,980,Martha,McLorinan,Alabama,Nova-itch,11,6,0,10,7,20,75,129,54,66,99,47,1.657142857,3.2,9,-6.228571429,100.1333333,78.33333333
980,981,Gerome,Maddison,New York,Nova-itch,7,0,18,18,6,0,81,87,55,34,97,96,-0.485714286,9.866666667,8.166666667,2.4,66.6,75
981,982,Lily,Jacobovitch,Florida,Nova-itch,5,14,3,3,11,9,158,142,167,129,82,24,0.314285714,6.4,7.5,-25.37142857,205.8,117
982,983,Fanny,Indruch,Georgia,Nova-itch,2,19,12,1,16,14,96,129,103,14,157,160,1.142857143,6.666666667,10.66666667,9,78.33333333,109.8333333
983,984,Fayre,Lorens,Ohio,Nova-itch,14,3,1,7,10,6,27,92,61,128,68,37,-0.371428571,8.133333333,6.833333333,1.285714286,64.33333333,68.83333333
984,985,Ellwood,Snead,West Virginia,Nova-itch,8,9,8,5,2,0,83,17,142,124,118,2,-1.828571429,11.73333333,5.333333333,-3.428571429,93,81
985,986,Dorie,Maun,Kentucky,Nova-itch,4,12,6,20,18,16,58,19,6,39,87,34,2.628571429,3.466666667,12.66666667,3.342857143,28.8,40.5
986,987,Wynnie,Merrett,Arizona,Nova-itch,2,13,15,20,18,4,196,144,112,132,22,135,0.857142857,9,12,-18.6,188.6,123.5
987,988,Arlan,Mayell,Minnesota,Nova-itch,2,2,5,8,2,13,114,14,94,135,77,196,1.657142857,-0.466666667,5.333333333,18.28571429,41,105
988,989,Val,Orht,Florida,Nova-itch,1,6,10,9,7,2,193,60,54,62,141,138,0.2,5.133333333,5.833333333,-0.685714286,110.4,108
989,990,Quinn,Bannell,Colorado,Nova-itch,9,3,17,2,10,7,156,45,77,54,108,42,-0.114285714,8.4,8,-11.54285714,120.7333333,80.33333333
990,991,Dusty,Drew,New York,Nova-itch,0,3,15,12,1,3,41,189,56,23,56,129,0.171428571,5.066666667,5.666666667,0.228571429,81.53333333,82.33333333
991,992,Mirabel,Wornum,North Dakota,Nova-itch,8,14,10,2,2,16,10,164,97,191,51,102,-0.114285714,9.066666667,8.666666667,6.142857143,81,102.5
992,993,Mina,Rable,Texas,Nova-itch,3,14,14,4,16,13,148,152,106,130,31,132,1.314285714,6.066666667,10.66666667,-11.97142857,158.4,116.5
993,994,Filmer,Penhall,Florida,Nova-itch,15,2,2,11,4,7,95,152,23,192,37,26,-0.714285714,9.333333333,6.833333333,-14.88571429,139.6,87.5
994,995,Sollie,Heijnen,Nebraska,Nova-itch,5,0,0,14,18,8,154,139,11,153,67,115,2.371428571,-0.8,7.5,-7.685714286,133.4,106.5
